2.8125,4.984375,1
2.8125,4.96875,1
2.8125,4.953125,1
2.796875,4.9375,1
2.796875,4.921875,1
2.796875,4.90625,1
2.78125,4.890625,1
2.796875,4.875,1
2.796875,4.859375,1
2.796875,4.84375,1
2.78125,4.828125,1
2.78125,4.8125,1
2.78125,4.796875,1
2.796875,4.78125,1
2.796875,4.765625,1
2.78125,4.75,1
2.78125,4.734375,1
2.78125,4.71875,1
2.78125,4.703125,1
2.78125,4.6875,1
2.78125,4.671875,1
2.78125,4.65625,1
2.78125,4.640625,1
2.78125,4.625,1
2.78125,4.609375,1
2.78125,4.59375,1
2.796875,4.578125,1
2.796875,4.5625,1
2.796875,4.546875,1
2.796875,4.53125,1
2.796875,4.515625,1
2.796875,4.5,1
2.796875,4.484375,1
2.796875,4.46875,1
2.796875,4.453125,1
2.796875,4.4375,1
2.796875,4.421875,1
2.796875,4.40625,1
2.796875,4.390625,1
2.8125,4.375,1
2.8125,4.359375,1
2.8125,4.34375,1
2.828125,4.328125,1
2.828125,4.3125,1
2.828125,4.296875,1
2.828125,4.28125,1
2.828125,4.265625,1
2.84375,4.25,1
2.828125,4.234375,1
2.828125,4.21875,1
2.828125,4.203125,1
2.828125,4.1875,1
2.828125,4.171875,1
2.828125,4.15625,1
2.828125,4.140625,1
2.84375,4.125,1
2.84375,4.109375,1
2.859375,4.09375,1
2.84375,4.078125,1
2.859375,4.0625,1
2.859375,4.046875,1
2.828125,4.09375,1
2.8125,4.078125,1
2.8125,4.0625,1
2.8125,4.046875,1
2.8125,4.03125,1
2.8125,4.015625,1
2.796875,4.0,1
2.796875,3.984375,1
2.78125,3.96875,1
2.78125,3.953125,1
2.78125,3.9375,1
2.78125,3.921875,1
2.765625,3.90625,1
2.765625,3.890625,1
2.765625,3.875,1
2.765625,3.859375,1
2.765625,3.84375,1
2.765625,3.828125,1
2.765625,3.8125,1
2.75,3.796875,1
2.75,3.78125,1
2.75,3.765625,1
2.75,3.75,1
2.75,3.734375,1
2.75,3.71875,1
2.75,3.703125,1
2.734375,3.6875,1
2.734375,3.671875,1
2.734375,3.65625,1
2.734375,3.640625,1
2.734375,3.625,1
2.734375,3.609375,1
2.71875,3.59375,1
2.71875,3.578125,1
2.71875,3.5625,1
2.71875,3.546875,1
2.71875,3.53125,1
2.71875,3.515625,1
2.71875,3.5,1
2.703125,3.484375,1
2.71875,3.46875,1
2.71875,3.453125,1
2.71875,3.4375,1
2.71875,3.421875,1
2.71875,3.40625,1
2.71875,3.390625,1
2.71875,3.375,1
2.71875,3.359375,1
2.71875,3.34375,1
2.71875,3.328125,1
2.734375,3.3125,1
2.734375,3.296875,1
2.734375,3.28125,1
2.734375,3.265625,1
2.75,3.25,1
2.75,3.234375,1
2.75,3.21875,1
2.765625,3.203125,1
2.765625,3.1875,1
2.765625,3.171875,1
2.78125,3.15625,1
2.78125,3.140625,1
2.78125,3.125,1
2.796875,3.109375,1
2.796875,3.09375,1
2.796875,3.078125,1
2.796875,3.0625,1
2.8125,3.046875,1
2.8125,3.03125,1
2.8125,3.015625,1
2.8125,3.0,1
2.8125,2.984375,1
2.8125,2.96875,1
2.828125,2.953125,1
2.8125,2.9375,1
2.828125,2.921875,1
2.828125,2.90625,1
2.8125,2.921875,1
2.8125,2.953125,1
2.796875,3.015625,1
2.796875,3.03125,1
2.796875,3.046875,1
2.78125,3.09375,1
2.78125,3.109375,1
2.765625,3.140625,1
2.765625,3.15625,1
2.75,3.1875,1
2.75,3.203125,1
2.734375,3.234375,1
2.734375,3.25,1
2.71875,3.28125,1
2.71875,3.296875,1
2.71875,3.3125,1
2.703125,3.34375,1
2.703125,3.359375,1
2.703125,3.375,1
2.703125,3.390625,1
2.703125,3.40625,1
2.703125,3.421875,1
2.703125,3.4375,1
2.703125,3.453125,1
2.703125,3.46875,1
2.703125,3.5,1
2.703125,3.515625,1
2.703125,3.53125,1
2.703125,3.546875,1
2.703125,3.5625,1
2.703125,3.578125,1
2.71875,3.609375,1
2.71875,3.625,1
2.71875,3.640625,1
2.734375,3.703125,1
2.734375,3.71875,1
2.734375,3.734375,1
2.734375,3.75,1
2.734375,3.765625,1
2.734375,3.78125,1
2.734375,3.796875,1
2.75,3.8125,1
2.75,3.828125,1
2.75,3.84375,1
2.75,3.859375,1
2.75,3.875,1
2.75,3.890625,1
2.765625,3.921875,1
2.765625,3.9375,1
2.765625,3.953125,1
2.765625,3.96875,1
2.78125,3.984375,1
2.78125,4.0,1
2.78125,4.015625,1
2.796875,4.015625,1
2.796875,4.03125,1
2.796875,4.046875,1
2.796875,4.0625,1
2.8125,4.09375,1
2.8125,4.109375,1
2.828125,4.109375,1
2.828125,4.125,1
2.8125,4.15625,1
2.8125,4.171875,1
2.8125,4.1875,1
2.8125,4.203125,1
2.8125,4.21875,1
2.8125,4.234375,1
2.828125,4.25,1
2.8125,4.25,1
2.8125,4.265625,1
2.8125,4.28125,1
2.8125,4.296875,1
2.8125,4.3125,1
2.8125,4.328125,1
2.796875,4.34375,1
2.796875,4.359375,1
2.796875,4.375,1
2.78125,4.421875,1
2.78125,4.4375,1
2.78125,4.453125,1
2.78125,4.46875,1
2.78125,4.484375,1
2.78125,4.5,1
2.78125,4.515625,1
2.765625,4.53125,1
2.765625,4.546875,1
2.765625,4.5625,1
2.78125,4.53125,1
2.78125,4.546875,1
2.78125,4.5625,1
2.78125,4.578125,1
2.765625,4.578125,1
2.765625,4.59375,1
2.765625,4.609375,1
2.765625,4.625,1
2.765625,4.640625,1
2.765625,4.65625,1
2.765625,4.671875,1
2.765625,4.6875,1
2.765625,4.703125,1
2.765625,4.71875,1
2.765625,4.734375,1
2.765625,4.75,1
2.765625,4.765625,1
2.78125,4.765625,1
2.78125,4.78125,1
2.765625,4.78125,1
2.765625,4.796875,1
2.765625,4.8125,1
2.765625,4.828125,1
2.765625,4.84375,1
